id,content,metadata
112,for individuals with disabilities or unique needs. This includes: • Ergonomic workstations • Assistive technology,"{'producer': 'macOS Version 15.5 (Build 24F74) Quartz PDFContext', 'creator': 'Word', 'creationdate': ""D:20250716221643Z00'00'"", 'title': 'employee_handbook', 'author': 'Aqdas Tanweer', 'moddate': ""D:20250716221643Z00'00'"", 'source': 'c:\\Users\\veerg\\OneDrive\\QuadrantInternship_TeamOne\\backend\\employee_handbook.pdf', 'total_pages': 82, 'page': 25, 'page_label': '26'}"
113,"• Modified schedules or remote work flexibility • Communication supports (e.g., interpreters, captioning) • Private spaces for medical or religious needs To request accommodations, contact HR@company.com or submit a confidential request through the employee portal. No medical information is shared beyond what is necessary for implementation. 8.8 Zero Tolerance for Discrimination or Exclusion Discrimination, harassment, or exclusion based on any identity or protected characteristic is strictly","{'producer': 'macOS Version 15.5 (Build 24F74) Quartz PDFContext', 'creator': 'Word', 'creationdate': ""D:20250716221643Z00'00'"", 'title': 'employee_handbook', 'author': 'Aqdas Tanweer', 'moddate': ""D:20250716221643Z00'00'"", 'source': 'c:\\Users\\veerg\\OneDrive\\QuadrantInternship_TeamOne\\backend\\employee_handbook.pdf', 'total_pages': 82, 'page': 26, 'page_label': '27'}"
114,"identity or protected characteristic is strictly prohibited. Examples of unacceptable behavior: • Derogatory remarks or jokes about race, religion, gender identity, etc. • Mocking accents, clothing, names, or cultural expressions • Excluding someone from work opportunities because of identity • Denying access to accommodations or making inappropriate remarks about them Violations will be investigated immediately and may result in disciplinary action, including termination. 8.9 Encouraging","{'producer': 'macOS Version 15.5 (Build 24F74) Quartz PDFContext', 'creator': 'Word', 'creationdate': ""D:20250716221643Z00'00'"", 'title': 'employee_handbook', 'author': 'Aqdas Tanweer', 'moddate': ""D:20250716221643Z00'00'"", 'source': 'c:\\Users\\veerg\\OneDrive\\QuadrantInternship_TeamOne\\backend\\employee_handbook.pdf', 'total_pages': 82, 'page': 26, 'page_label': '27'}"
115,"action, including termination. 8.9 Encouraging Allyship & Inclusion Every employee has a role in building an inclusive culture. We expect team members to: • Speak up against bias or exclusion • Amplify underrepresented voices • Educate themselves and challenge personal biases • Advocate for inclusive policies, tools, and decisions Managers are held to a higher standard — they must lead by example and create psychologically safe spaces where team members can be themselves. 8.10 AI Alignment Note","{'producer': 'macOS Version 15.5 (Build 24F74) Quartz PDFContext', 'creator': 'Word', 'creationdate': ""D:20250716221643Z00'00'"", 'title': 'employee_handbook', 'author': 'Aqdas Tanweer', 'moddate': ""D:20250716221643Z00'00'"", 'source': 'c:\\Users\\veerg\\OneDrive\\QuadrantInternship_TeamOne\\backend\\employee_handbook.pdf', 'total_pages': 82, 'page': 26, 'page_label': '27'}"
116,"members can be themselves. 8.10 AI Alignment Note Our AI systems — including internal tools like chatbots, recommendation engines, and decision-support algorithms — are trained with DEI as a core principle. AI systems must: • Avoid biased, exclusionary, or non-inclusive language • Offer equitable suggestions for all users, regardless of identity • Be transparent in decision-making processes when applicable • Promote representation and diversity in content, examples, and tone","{'producer': 'macOS Version 15.5 (Build 24F74) Quartz PDFContext', 'creator': 'Word', 'creationdate': ""D:20250716221643Z00'00'"", 'title': 'employee_handbook', 'author': 'Aqdas Tanweer', 'moddate': ""D:20250716221643Z00'00'"", 'source': 'c:\\Users\\veerg\\OneDrive\\QuadrantInternship_TeamOne\\backend\\employee_handbook.pdf', 'total_pages': 82, 'page': 26, 'page_label': '27'}"
117,"• Escalate complex or sensitive queries to humans rather than attempting judgment-based responses Human oversight is required for all AI applications that may affect hiring, promotion, learning, or well-being outcomes. 8.11 Feedback, Growth & Evolution We welcome feedback on how we can improve our DEI efforts. If you have suggestions, concerns, or experiences to share: • Speak directly to your manager or HR partner • Use the anonymous DEI feedback form on our intranet • Join one of our quarterly","{'producer': 'macOS Version 15.5 (Build 24F74) Quartz PDFContext', 'creator': 'Word', 'creationdate': ""D:20250716221643Z00'00'"", 'title': 'employee_handbook', 'author': 'Aqdas Tanweer', 'moddate': ""D:20250716221643Z00'00'"", 'source': 'c:\\Users\\veerg\\OneDrive\\QuadrantInternship_TeamOne\\backend\\employee_handbook.pdf', 'total_pages': 82, 'page': 27, 'page_label': '28'}"
118,"form on our intranet • Join one of our quarterly DEI Roundtables or Listening Sessions • Participate in our annual Inclusion Survey We are committed to learning, evolving, and ensuring [Company Name] becomes a place where every person feels empowered to do their best work, just as they are.   Section 9: Remote & Hybrid Work Guidelines At [Company Name], we recognize that flexibility in where and how we work is essential to attracting and retaining top talent, improving work-life balance, and","{'producer': 'macOS Version 15.5 (Build 24F74) Quartz PDFContext', 'creator': 'Word', 'creationdate': ""D:20250716221643Z00'00'"", 'title': 'employee_handbook', 'author': 'Aqdas Tanweer', 'moddate': ""D:20250716221643Z00'00'"", 'source': 'c:\\Users\\veerg\\OneDrive\\QuadrantInternship_TeamOne\\backend\\employee_handbook.pdf', 'total_pages': 82, 'page': 27, 'page_label': '28'}"
119,"top talent, improving work-life balance, and supporting productivity. Our remote and hybrid work policy is designed to accommodate a wide range of roles, lifestyles, and business needs — while maintaining collaboration, security, and equity across all work settings. This section outlines eligibility, expectations, communication norms, safety requirements, and tools used to support flexible work environments. 9.1 Remote Work Models We support multiple work models based on job function, location,","{'producer': 'macOS Version 15.5 (Build 24F74) Quartz PDFContext', 'creator': 'Word', 'creationdate': ""D:20250716221643Z00'00'"", 'title': 'employee_handbook', 'author': 'Aqdas Tanweer', 'moddate': ""D:20250716221643Z00'00'"", 'source': 'c:\\Users\\veerg\\OneDrive\\QuadrantInternship_TeamOne\\backend\\employee_handbook.pdf', 'total_pages': 82, 'page': 27, 'page_label': '28'}"
120,"work models based on job function, location, and individual needs: Work Model Description Fully Remote Employee works 100% off-site (home or other approved location). May be located in a different city/state from HQ. Hybrid Employee splits time between the office and a remote location. Schedule may be fixed (e.g., 3 days remote) or flexible based on manager agreement. In-Office Employee works primarily from a physical office due to job function or preference. May have occasional remote","{'producer': 'macOS Version 15.5 (Build 24F74) Quartz PDFContext', 'creator': 'Word', 'creationdate': ""D:20250716221643Z00'00'"", 'title': 'employee_handbook', 'author': 'Aqdas Tanweer', 'moddate': ""D:20250716221643Z00'00'"", 'source': 'c:\\Users\\veerg\\OneDrive\\QuadrantInternship_TeamOne\\backend\\employee_handbook.pdf', 'total_pages': 82, 'page': 27, 'page_label': '28'}"
121,or preference. May have occasional remote flexibility.,"{'producer': 'macOS Version 15.5 (Build 24F74) Quartz PDFContext', 'creator': 'Word', 'creationdate': ""D:20250716221643Z00'00'"", 'title': 'employee_handbook', 'author': 'Aqdas Tanweer', 'moddate': ""D:20250716221643Z00'00'"", 'source': 'c:\\Users\\veerg\\OneDrive\\QuadrantInternship_TeamOne\\backend\\employee_handbook.pdf', 'total_pages': 82, 'page': 27, 'page_label': '28'}"
122,"Your work model will be confirmed in your offer letter, contract, or through HR. Changes require formal approval. 9.2 Eligibility Criteria for Remote or Hybrid Work Not all roles or employees may be eligible for remote/hybrid work. Eligibility depends on: • Nature of the role (e.g., client-facing, operational, equipment-dependent) • Ability to meet performance and security requirements • Compliance with legal or tax limitations in certain jurisdictions • Team coverage and business continuity","{'producer': 'macOS Version 15.5 (Build 24F74) Quartz PDFContext', 'creator': 'Word', 'creationdate': ""D:20250716221643Z00'00'"", 'title': 'employee_handbook', 'author': 'Aqdas Tanweer', 'moddate': ""D:20250716221643Z00'00'"", 'source': 'c:\\Users\\veerg\\OneDrive\\QuadrantInternship_TeamOne\\backend\\employee_handbook.pdf', 'total_pages': 82, 'page': 28, 'page_label': '29'}"
123,"• Team coverage and business continuity Employees must demonstrate: • Self-motivation and accountability • Clear communication skills • Reliable internet and workspace setup • Consistent performance and availability Managers have discretion, in collaboration with HR, to grant or deny remote work arrangements based on these factors. 9.3 Approval & Agreement Process To initiate a remote/hybrid work arrangement: 1. Complete the Remote Work Request Form via the HR portal. 2. Get approval from your","{'producer': 'macOS Version 15.5 (Build 24F74) Quartz PDFContext', 'creator': 'Word', 'creationdate': ""D:20250716221643Z00'00'"", 'title': 'employee_handbook', 'author': 'Aqdas Tanweer', 'moddate': ""D:20250716221643Z00'00'"", 'source': 'c:\\Users\\veerg\\OneDrive\\QuadrantInternship_TeamOne\\backend\\employee_handbook.pdf', 'total_pages': 82, 'page': 28, 'page_label': '29'}"
124,"Form via the HR portal. 2. Get approval from your manager and department head. 3. Review and sign the Remote Work Agreement, which includes expectations, responsibilities, and security requirements. 4. Confirm your official schedule and location details. Temporary arrangements may also be approved (e.g., moving, recovering from illness, travel) on a case-by-case basis. 9.4 Communication & Collaboration Expectations Strong communication is critical to successful remote and hybrid work. Employees","{'producer': 'macOS Version 15.5 (Build 24F74) Quartz PDFContext', 'creator': 'Word', 'creationdate': ""D:20250716221643Z00'00'"", 'title': 'employee_handbook', 'author': 'Aqdas Tanweer', 'moddate': ""D:20250716221643Z00'00'"", 'source': 'c:\\Users\\veerg\\OneDrive\\QuadrantInternship_TeamOne\\backend\\employee_handbook.pdf', 'total_pages': 82, 'page': 28, 'page_label': '29'}"
125,"to successful remote and hybrid work. Employees are expected to: • Be responsive during core working hours (e.g., 9 AM – 5 PM local time) • Use Slack/Teams and email professionally and promptly • Attend all required virtual meetings and check-ins • Use cameras and mute appropriately (unless excused) • Share calendars and update availability/status regularly","{'producer': 'macOS Version 15.5 (Build 24F74) Quartz PDFContext', 'creator': 'Word', 'creationdate': ""D:20250716221643Z00'00'"", 'title': 'employee_handbook', 'author': 'Aqdas Tanweer', 'moddate': ""D:20250716221643Z00'00'"", 'source': 'c:\\Users\\veerg\\OneDrive\\QuadrantInternship_TeamOne\\backend\\employee_handbook.pdf', 'total_pages': 82, 'page': 28, 'page_label': '29'}"
126,"Managers must: • Provide consistent 1:1 check-ins with remote employees • Ensure inclusion of remote voices in meetings • Document and communicate expectations clearly AI tools may assist with meeting summaries, time zone conversions, and internal communication — but do not replace human connection. 9.5 Equipment & Technology Support We provide or reimburse essential technology for remote work, including: • Laptop, monitor, keyboard, and mouse • VPN access and endpoint security tools •","{'producer': 'macOS Version 15.5 (Build 24F74) Quartz PDFContext', 'creator': 'Word', 'creationdate': ""D:20250716221643Z00'00'"", 'title': 'employee_handbook', 'author': 'Aqdas Tanweer', 'moddate': ""D:20250716221643Z00'00'"", 'source': 'c:\\Users\\veerg\\OneDrive\\QuadrantInternship_TeamOne\\backend\\employee_handbook.pdf', 'total_pages': 82, 'page': 29, 'page_label': '30'}"
